Bild_Nr,Werktitel,Hook,Kuenstler_Name,Technik,Genre,KI_Satz,KI_Beschreibung,Hashtags,Ausschnitt_URL_1,Ausschnitt_URL_2,Ausschnitt_URL_3,Foto_URL_1,Foto_URL_2,Kuenstler_Foto_URL,Event_Zeile1,Event_Zeile2,Event_Zeile3,CTA
25.400.32,Lila Abstrakt,Dieser Künstler verwandelt Räume in Museen.,Sabine Türk,Spachtel-Spritz Technik,Abstrakt,Spachtel-Spritz Technik · Abstrakt,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2540032_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540032_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540032_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540032.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540032.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_74.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.33,Lila Grün Abstrakt,Dieser Künstler verwandelt Räume in Museen.,Sabine Türk,Spachtel-Spritz Technik,Abstrakt,Spachtel-Spritz Technik · Abstrakt,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2540033_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540033_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540033_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540033.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540033.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_74.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.34,Grau Blau Abstrakt,Dieser Künstler verwandelt Räume in Museen.,Sabine Türk,Spachtel-Spritz Technik,Sonstiges,Spachtel-Spritz Technik · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540034_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540034_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540034_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540034.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540034.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_74.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.35,Braun Beige Abstrakt,Dieser Künstler verwandelt Räume in Museen.,Sabine Türk,Spachtel-Spritz Technik,Sonstiges,Spachtel-Spritz Technik · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540035_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540035_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540035_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540035.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540035.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_74.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.36,Hellgrau Abstrakt,Dieser Künstler verwandelt Räume in Museen.,Sabine Türk,Spachtel-Spritz Technik,Sonstiges,Spachtel-Spritz Technik · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540036_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540036_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540036_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540036.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540036.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_74.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.37,Rosa Abstrakt,Dieser Künstler verwandelt Räume in Museen.,Sabine Türk,Spachtel-Spritz Technik,Sonstiges,Spachtel-Spritz Technik · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540037_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540037_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540037_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540037.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540037.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_74.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.38,Neon Abstrakt,Dieser Künstler verwandelt Räume in Museen.,Sabine Türk,Spachtel-Spritz Technik,Sonstiges,Spachtel-Spritz Technik · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540038_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540038_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540038_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540038.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540038.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_74.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.39,Grau Abstrakt,Dieser Künstler verwandelt Räume in Museen.,Sabine Türk,Spachtel-Spritz Technik,Sonstiges,Spachtel-Spritz Technik · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540039_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540039_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540039_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540039.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540039.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_74.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.41,Geheimnisvolle Dame,Dieser Künstler verwandelt Räume in Museen.,Silke Ballheimer,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540041_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540041_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540041_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540041.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540041.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_75.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.42,Weinlese II,Dieser Künstler verwandelt Räume in Museen.,Silke Ballheimer,Aquarell,Sonstiges,Aquarell · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540042_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540042_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540042_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540042.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540042.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_75.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.43,Redwinewoman V,Dieser Künstler verwandelt Räume in Museen.,Silke Ballheimer,Aquarell,Sonstiges,Aquarell · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540043_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540043_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540043_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540043.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540043.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_75.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.44,Geliebtes Cello,Dieser Künstler verwandelt Räume in Museen.,Silke Ballheimer,Acryl auf Leinwand,Landschaft,Acryl auf Leinwand · Landschaft,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #Landschaftsmalerei,https://kunsttage-ludwigshoehe.de/uploads/reels/2540044_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540044_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540044_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540044.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540044.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_75.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.45,Le Tour de Tortour,Dieser Künstler verwandelt Räume in Museen.,Silke Ballheimer,Aquarell,Sonstiges,Aquarell · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540045_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540045_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540045_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540045.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540045.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_75.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.51,ohne Titel,Dieser Künstler verwandelt Räume in Museen.,Claudia Böheim,Unbekannt,Sonstiges,Unbekannt · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540051_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540051_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540051_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540051.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540051.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_76.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.52,ohne Titel,Dieser Künstler verwandelt Räume in Museen.,Claudia Böheim,Unbekannt,Sonstiges,Unbekannt · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540052_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540052_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540052_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540052.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540052.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_76.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.53,ohne Titel,Dieser Künstler verwandelt Räume in Museen.,Claudia Böheim,Unbekannt,Sonstiges,Unbekannt · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540053_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540053_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540053_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540053.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540053.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_76.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.54,ohne Titel,Dieser Künstler verwandelt Räume in Museen.,Claudia Böheim,Unbekannt,Sonstiges,Unbekannt · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540054_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540054_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540054_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540054.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540054.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_76.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.55,ohne Titel,Dieser Künstler verwandelt Räume in Museen.,Claudia Böheim,Unbekannt,Sonstiges,Unbekannt · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540055_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540055_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540055_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540055.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540055.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_76.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.61,"""Deep Sea 2""",Dieser Künstler verwandelt Räume in Museen.,Eva Lösche,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540061_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540061_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540061_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540061.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540061.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_77.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.62,"""Lanzarote 4""",Dieser Künstler verwandelt Räume in Museen.,Eva Lösche,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540062_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540062_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540062_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540062.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540062.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_77.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.63,"""Bamboo 2""",Dieser Künstler verwandelt Räume in Museen.,Eva Lösche,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540063_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540063_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540063_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540063.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540063.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_77.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.64,"""Herbstwald""",Dieser Künstler verwandelt Räume in Museen.,Eva Lösche,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540064_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540064_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540064_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540064.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540064.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_77.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.65,"""""Lakeside 3""",Dieser Künstler verwandelt Räume in Museen.,Eva Lösche,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540065_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540065_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540065_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540065.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540065.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_77.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.66,"""Hoffnung auf einen Sonnenstrahl im Novemdber 2""",Dieser Künstler verwandelt Räume in Museen.,Eva Lösche,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540066_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540066_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540066_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540066.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540066.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_77.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.71,Portrait 1,Dieser Künstler verwandelt Räume in Museen.,Mika Van Dot,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540071_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540071_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540071_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540071.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540071.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_78.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.72,Portrait 2,Dieser Künstler verwandelt Räume in Museen.,Mika Van Dot,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540072_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540072_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540072_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540072.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540072.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_78.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.73,Portrait 3,Dieser Künstler verwandelt Räume in Museen.,Mika Van Dot,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540073_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540073_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540073_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540073.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540073.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_78.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.500.20,Lupinen I,Dieser Künstler verwandelt Räume in Museen.,Gabriele Willberg,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2550020_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2550020_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2550020_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2550020.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2550020.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_79.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.500.21,"Lupinen  II,",Dieser Künstler verwandelt Räume in Museen.,Gabriele Willberg,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2550021_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2550021_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2550021_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2550021.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2550021.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_79.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.500.22,(T)Raum VI,Dieser Künstler verwandelt Räume in Museen.,Gabriele Willberg,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2550022_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2550022_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2550022_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2550022.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2550022.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_79.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.500.23,(T)Raum IV,Dieser Künstler verwandelt Räume in Museen.,Gabriele Willberg,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2550023_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2550023_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2550023_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2550023.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2550023.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_79.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.500.24,Libellen,Dieser Künstler verwandelt Räume in Museen.,Gabriele Willberg,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2550024_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2550024_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2550024_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2550024.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2550024.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_79.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
